datetime,zone_id,zone_name,vehicle_type,weather,temperature,humidity,traffic_index,hourly_vehicle_count,ride_demand
2024-01-02 06:00:00,2,Whitefield,Bike,Rainy,26.5,74.3,8.8,296,50
2024-01-02 06:00:00,3,Koramangala,Auto,Clear,28.2,82.2,8.5,107,80
2024-01-02 06:00:00,4,MG Road,Cab,Clear,25.1,57.8,7.0,81,67
2024-01-02 06:00:00,5,Electronic City,Cab,Clear,33.7,66.3,7.2,70,97
2024-01-02 06:00:00,6,Hebbal,Cab,Cloudy,27.5,81.5,5.9,90,50
2024-01-02 06:00:00,7,BTM Layout,Auto,Clear,28.9,56.8,5.3,60,78
2024-01-02 06:00:00,8,Rajajinagar,Cab,Clear,30.8,62.5,8.6,295,63
2024-01-02 06:00:00,9,Marathahalli,Bike,Clear,31.4,48.3,5.3,253,75
2024-01-02 06:00:00,10,JP Nagar,Cab,Clear,35.4,47.0,2.9,96,74
2024-01-02 07:00:00,1,Indiranagar,Auto,Cloudy,24.1,86.2,3.2,171,87
2024-01-02 07:00:00,2,Whitefield,Auto,Clear,22.6,87.2,4.2,190,99
2024-01-02 07:00:00,3,Koramangala,Auto,Cloudy,31.1,66.6,8.3,199,141
2024-01-02 07:00:00,4,MG Road,Cab,Cloudy,28.4,75.3,4.4,55,115
2024-01-02 07:00:00,5,Electronic City,Cab,Clear,30.1,44.4,5.4,155,102
2024-01-02 07:00:00,6,Hebbal,Auto,Cloudy,29.5,88.7,7.3,266,54
2024-01-02 07:00:00,7,BTM Layout,Bike,Clear,31.6,48.3,8.7,174,88
2024-01-02 07:00:00,8,Rajajinagar,Bike,Clear,29.5,74.8,6.3,73,66
2024-01-02 07:00:00,9,Marathahalli,Auto,Clear,26.7,83.7,5.5,195,108
2024-01-02 07:00:00,10,JP Nagar,Bike,Clear,33.6,48.5,4.6,260,58
2024-01-02 08:00:00,1,Indiranagar,Bike,Clear,22.5,52.4,2.0,251,57
2024-01-02 08:00:00,2,Whitefield,Bike,Clear,28.4,85.0,3.7,135,121
2024-01-02 08:00:00,3,Koramangala,Auto,Clear,29.3,72.8,2.5,196,130
2024-01-02 08:00:00,4,MG Road,Bike,Rainy,32.0,68.7,7.6,298,133
2024-01-02 08:00:00,5,Electronic City,Cab,Cloudy,26.9,58.5,5.3,121,87
2024-01-02 08:00:00,6,Hebbal,Bike,Cloudy,26.0,73.1,8.6,158,37
2024-01-02 08:00:00,7,BTM Layout,Cab,Clear,29.0,86.1,4.2,137,102
2024-01-02 08:00:00,8,Rajajinagar,Cab,Clear,29.9,50.3,2.4,167,138
2024-01-02 08:00:00,9,Marathahalli,Auto,Clear,26.8,84.3,5.7,212,87
2024-01-02 08:00:00,10,JP Nagar,Auto,Rainy,25.8,80.4,5.5,57,102
2024-01-02 09:00:00,1,Indiranagar,Auto,Clear,25.8,56.4,6.3,120,126
2024-01-02 09:00:00,2,Whitefield,Cab,Clear,26.2,70.6,5.0,159,34
2024-01-02 09:00:00,3,Koramangala,Auto,Rainy,31.9,77.4,5.3,209,167
2024-01-02 09:00:00,4,MG Road,Cab,Cloudy,22.9,85.8,2.1,225,79
2024-01-02 09:00:00,5,Electronic City,Auto,Rainy,32.4,48.5,2.8,168,169
2024-01-02 09:00:00,6,Hebbal,Cab,Cloudy,30.7,55.2,8.2,232,34
2024-01-02 09:00:00,7,BTM Layout,Cab,Clear,26.2,71.7,4.9,141,99
2024-01-02 09:00:00,8,Rajajinagar,Bike,Clear,28.9,49.6,2.9,52,105
2024-01-02 09:00:00,9,Marathahalli,Auto,Clear,24.8,47.3,3.8,171,138
2024-01-02 09:00:00,10,JP Nagar,Cab,Clear,28.4,47.3,6.6,74,135
2024-01-02 10:00:00,1,Indiranagar,Bike,Clear,26.3,68.1,6.3,57,91
2024-01-02 10:00:00,2,Whitefield,Bike,Cloudy,27.8,49.5,8.4,278,55
2024-01-02 10:00:00,3,Koramangala,Bike,Clear,33.5,87.5,7.8,295,50
2024-01-02 10:00:00,4,MG Road,Bike,Rainy,26.5,41.2,2.9,218,52
2024-01-02 10:00:00,5,Electronic City,Auto,Clear,23.3,41.7,5.7,200,66
2024-01-02 10:00:00,6,Hebbal,Cab,Cloudy,25.9,65.7,4.4,171,45
2024-01-02 10:00:00,7,BTM Layout,Bike,Cloudy,28.1,86.3,5.1,271,42
2024-01-02 10:00:00,8,Rajajinagar,Bike,Cloudy,21.2,68.9,5.6,165,88
2024-01-02 10:00:00,9,Marathahalli,Auto,Rainy,27.7,48.3,4.7,62,32
2024-01-02 10:00:00,10,JP Nagar,Bike,Cloudy,28.3,65.2,2.3,120,57
2024-01-02 11:00:00,1,Indiranagar,Cab,Clear,28.6,63.2,3.2,104,23
2024-01-02 11:00:00,2,Whitefield,Bike,Clear,27.6,45.9,8.2,137,65
2024-01-02 11:00:00,3,Koramangala,Bike,Clear,25.6,70.4,2.3,89,21
2024-01-02 11:00:00,4,MG Road,Auto,Rainy,23.3,79.7,2.8,231,30
2024-01-02 11:00:00,5,Electronic City,Auto,Cloudy,28.3,61.7,4.0,292,69
2024-01-02 11:00:00,6,Hebbal,Bike,Clear,31.7,82.5,3.0,176,35
2024-01-02 11:00:00,7,BTM Layout,Auto,Clear,29.3,54.4,6.7,280,72
2024-01-02 11:00:00,8,Rajajinagar,Auto,Cloudy,32.6,41.7,2.4,216,92
2024-01-02 11:00:00,9,Marathahalli,Bike,Clear,32.0,81.9,6.9,65,28
2024-01-02 11:00:00,10,JP Nagar,Auto,Clear,21.9,63.7,8.1,50,78
2024-01-02 12:00:00,1,Indiranagar,Auto,Clear,28.4,47.3,6.4,54,37
2024-01-02 12:00:00,2,Whitefield,Auto,Clear,29.4,40.5,4.1,58,95
2024-01-02 12:00:00,3,Koramangala,Bike,Rainy,30.5,62.1,8.6,162,30
2024-01-02 12:00:00,4,MG Road,Auto,Clear,30.4,67.9,4.3,100,99
2024-01-02 12:00:00,5,Electronic City,Bike,Clear,22.6,45.3,7.3,155,89
2024-01-02 12:00:00,6,Hebbal,Bike,Cloudy,27.7,65.1,3.9,250,33
2024-01-02 12:00:00,7,BTM Layout,Bike,Cloudy,29.2,63.8,7.5,130,28
2024-01-02 12:00:00,8,Rajajinagar,Bike,Clear,26.6,75.8,8.3,182,30
2024-01-02 12:00:00,9,Marathahalli,Auto,Rainy,26.9,89.3,6.4,200,66
2024-01-02 12:00:00,10,JP Nagar,Auto,Clear,26.7,74.7,7.1,62,94
2024-01-02 13:00:00,1,Indiranagar,Bike,Clear,25.6,47.0,8.4,289,50
2024-01-02 13:00:00,2,Whitefield,Auto,Clear,25.4,68.6,7.8,281,47
2024-01-02 13:00:00,3,Koramangala,Bike,Clear,22.7,69.3,8.1,280,51
2024-01-02 13:00:00,4,MG Road,Bike,Rainy,30.9,89.8,6.1,85,114
2024-01-02 13:00:00,5,Electronic City,Cab,Clear,25.4,74.4,8.7,99,97
2024-01-02 13:00:00,6,Hebbal,Bike,Clear,26.0,74.8,2.1,153,66
2024-01-02 13:00:00,7,BTM Layout,Auto,Clear,22.0,73.9,7.1,111,51
2024-01-02 13:00:00,8,Rajajinagar,Cab,Rainy,33.6,72.1,5.0,141,64
2024-01-02 13:00:00,9,Marathahalli,Auto,Clear,29.0,77.7,5.3,240,82
2024-01-02 13:00:00,10,JP Nagar,Cab,Clear,24.3,68.9,8.8,221,49
2024-01-02 14:00:00,1,Indiranagar,Bike,Clear,31.5,57.5,4.6,128,41
2024-01-02 14:00:00,2,Whitefield,Auto,Rainy,27.8,40.6,6.0,113,110
2024-01-02 14:00:00,3,Koramangala,Bike,Clear,28.8,51.0,2.8,132,96
2024-01-02 14:00:00,4,MG Road,Cab,Clear,24.7,83.9,2.0,127,27
2024-01-02 14:00:00,5,Electronic City,Cab,Clear,31.1,65.0,3.5,172,74
2024-01-02 14:00:00,6,Hebbal,Cab,Clear,30.9,85.8,8.8,195,36
2024-01-02 14:00:00,7,BTM Layout,Auto,Clear,29.6,60.6,5.8,62,69
2024-01-02 14:00:00,8,Rajajinagar,Bike,Cloudy,26.5,68.8,8.8,281,76
2024-01-02 14:00:00,9,Marathahalli,Bike,Clear,25.0,49.0,2.3,189,75
2024-01-02 14:00:00,10,JP Nagar,Bike,Clear,28.5,44.1,6.6,251,65
2024-01-02 15:00:00,1,Indiranagar,Bike,Clear,26.4,77.8,2.8,237,62
2024-01-02 15:00:00,2,Whitefield,Cab,Clear,29.3,83.2,6.5,228,59
2024-01-02 15:00:00,3,Koramangala,Auto,Clear,23.9,58.5,7.2,179,81
2024-01-02 15:00:00,4,MG Road,Cab,Clear,33.1,47.3,3.2,124,27
2024-01-02 15:00:00,5,Electronic City,Auto,Rainy,26.6,53.2,3.0,127,117
2024-01-02 15:00:00,6,Hebbal,Bike,Rainy,21.3,53.4,3.5,251,98
2024-01-02 15:00:00,7,BTM Layout,Bike,Cloudy,32.2,51.1,2.9,85,74
2024-01-02 15:00:00,8,Rajajinagar,Auto,Clear,27.3,73.9,6.5,100,95
2024-01-02 15:00:00,9,Marathahalli,Auto,Clear,25.5,56.6,6.5,178,83
2024-01-02 15:00:00,10,JP Nagar,Cab,Clear,32.9,48.6,6.4,79,56
2024-01-02 16:00:00,1,Indiranagar,Cab,Rainy,26.6,44.0,4.4,187,90
2024-01-02 16:00:00,2,Whitefield,Cab,Cloudy,28.3,81.0,7.0,88,84
2024-01-02 16:00:00,3,Koramangala,Auto,Rainy,29.8,77.8,8.2,257,93
2024-01-02 16:00:00,4,MG Road,Bike,Cloudy,30.2,87.9,5.1,206,21
2024-01-02 16:00:00,5,Electronic City,Auto,Cloudy,26.8,76.5,8.2,284,33
2024-01-02 16:00:00,6,Hebbal,Cab,Clear,21.6,86.8,8.9,266,31
2024-01-02 16:00:00,7,BTM Layout,Auto,Rainy,24.3,87.9,2.1,208,88
2024-01-02 16:00:00,8,Rajajinagar,Bike,Clear,25.2,55.0,3.5,298,96
2024-01-02 16:00:00,9,Marathahalli,Bike,Clear,24.9,58.6,6.1,128,49
2024-01-02 16:00:00,10,JP Nagar,Bike,Clear,30.8,72.4,2.5,270,37
2024-01-02 17:00:00,1,Indiranagar,Auto,Clear,29.1,78.0,2.0,147,115
2024-01-02 17:00:00,2,Whitefield,Bike,Clear,25.5,78.2,4.8,144,72
2024-01-02 17:00:00,3,Koramangala,Bike,Cloudy,27.8,80.9,5.7,61,49
2024-01-02 17:00:00,4,MG Road,Bike,Clear,30.8,89.0,6.1,90,109
2024-01-02 17:00:00,5,Electronic City,Cab,Clear,29.3,54.4,3.6,150,114
2024-01-02 17:00:00,6,Hebbal,Auto,Cloudy,29.7,84.6,4.2,58,33
2024-01-02 17:00:00,7,BTM Layout,Cab,Rainy,30.9,65.0,5.2,87,154
2024-01-02 17:00:00,8,Rajajinagar,Cab,Clear,34.2,49.3,5.3,71,88
2024-01-02 17:00:00,9,Marathahalli,Cab,Clear,29.9,51.5,5.9,229,70
2024-01-02 17:00:00,10,JP Nagar,Cab,Clear,30.1,60.4,2.1,175,132
2024-01-02 18:00:00,1,Indiranagar,Cab,Clear,29.6,40.6,3.5,51,100
2024-01-02 18:00:00,2,Whitefield,Bike,Clear,23.4,58.7,6.2,257,115
2024-01-02 18:00:00,3,Koramangala,Cab,Rainy,24.6,64.9,4.0,107,68
2024-01-02 18:00:00,4,MG Road,Bike,Clear,28.9,53.7,6.3,291,60
2024-01-02 18:00:00,5,Electronic City,Cab,Clear,29.2,67.0,8.3,50,96
2024-01-02 18:00:00,6,Hebbal,Cab,Cloudy,30.3,83.3,7.6,245,87
2024-01-02 18:00:00,7,BTM Layout,Bike,Clear,33.4,42.1,3.9,162,45
2024-01-02 18:00:00,8,Rajajinagar,Cab,Clear,27.8,57.4,6.1,120,30
2024-01-02 18:00:00,9,Marathahalli,Auto,Cloudy,22.9,52.8,4.8,143,145
2024-01-02 18:00:00,10,JP Nagar,Auto,Clear,29.7,73.1,6.0,53,111
2024-01-02 19:00:00,1,Indiranagar,Bike,Clear,27.8,57.6,4.5,75,90
2024-01-02 19:00:00,2,Whitefield,Bike,Cloudy,29.4,48.0,7.2,242,124
2024-01-02 19:00:00,3,Koramangala,Bike,Rainy,31.4,71.3,4.2,76,97
2024-01-02 19:00:00,4,MG Road,Bike,Clear,29.0,73.4,4.4,234,66
2024-01-02 19:00:00,5,Electronic City,Bike,Cloudy,27.1,59.3,6.5,188,111
2024-01-02 19:00:00,6,Hebbal,Cab,Rainy,30.9,55.2,4.5,82,144
2024-01-02 19:00:00,7,BTM Layout,Cab,Cloudy,30.0,52.6,2.5,70,124
2024-01-02 19:00:00,8,Rajajinagar,Bike,Clear,27.8,76.0,6.1,296,96
2024-01-02 19:00:00,9,Marathahalli,Bike,Clear,29.1,86.5,5.5,236,145
2024-01-02 19:00:00,10,JP Nagar,Cab,Cloudy,29.3,43.8,5.6,200,30
2024-01-02 20:00:00,1,Indiranagar,Bike,Clear,27.8,83.8,7.7,115,132
2024-01-02 20:00:00,2,Whitefield,Auto,Clear,31.3,62.8,4.2,169,49
2024-01-02 20:00:00,3,Koramangala,Auto,Rainy,28.1,82.7,6.7,282,84
2024-01-02 20:00:00,4,MG Road,Auto,Clear,28.1,47.5,4.1,148,64
2024-01-02 20:00:00,5,Electronic City,Cab,Cloudy,26.1,64.4,4.8,216,97
2024-01-02 20:00:00,6,Hebbal,Cab,Rainy,24.8,68.4,2.8,211,122
2024-01-02 20:00:00,7,BTM Layout,Bike,Clear,33.4,67.5,7.0,218,93
2024-01-02 20:00:00,8,Rajajinagar,Bike,Clear,25.1,77.7,5.2,88,96
2024-01-02 20:00:00,9,Marathahalli,Cab,Rainy,25.4,75.7,2.3,265,77
2024-01-02 20:00:00,10,JP Nagar,Auto,Clear,31.6,43.1,8.5,59,109
2024-01-02 21:00:00,1,Indiranagar,Auto,Cloudy,24.9,67.7,6.6,112,79
2024-01-02 21:00:00,2,Whitefield,Auto,Cloudy,29.8,59.2,5.9,95,58
2024-01-02 21:00:00,3,Koramangala,Bike,Clear,26.9,52.8,5.5,270,91
2024-01-02 21:00:00,4,MG Road,Auto,Rainy,28.2,71.9,7.5,237,93
2024-01-02 21:00:00,5,Electronic City,Cab,Cloudy,26.9,52.4,4.1,98,87
2024-01-02 21:00:00,6,Hebbal,Cab,Cloudy,24.7,40.2,4.6,234,64
2024-01-02 21:00:00,7,BTM Layout,Bike,Clear,31.7,60.1,2.1,294,85
2024-01-02 21:00:00,8,Rajajinagar,Cab,Clear,26.5,74.8,5.7,223,89
2024-01-02 21:00:00,9,Marathahalli,Cab,Clear,22.7,64.3,5.5,121,92
2024-01-02 21:00:00,10,JP Nagar,Cab,Clear,30.8,52.6,7.3,140,28
2024-01-02 22:00:00,1,Indiranagar,Bike,Rainy,23.4,76.4,7.7,53,106
2024-01-02 22:00:00,2,Whitefield,Cab,Cloudy,30.3,87.9,4.6,290,37
2024-01-02 22:00:00,3,Koramangala,Cab,Rainy,27.6,50.6,2.1,159,64
2024-01-02 22:00:00,4,MG Road,Bike,Clear,30.0,50.3,2.2,57,31
2024-01-02 22:00:00,5,Electronic City,Cab,Cloudy,27.4,43.8,6.4,121,47
2024-01-02 22:00:00,6,Hebbal,Cab,Rainy,28.1,87.2,4.5,169,49
2024-01-02 22:00:00,7,BTM Layout,Auto,Rainy,32.2,87.3,2.5,155,46
2024-01-02 22:00:00,8,Rajajinagar,Bike,Cloudy,24.8,89.9,2.1,160,78
2024-01-02 22:00:00,9,Marathahalli,Cab,Clear,32.5,53.8,2.8,238,80
2024-01-02 22:00:00,10,JP Nagar,Bike,Clear,28.5,83.9,4.1,192,87
2024-01-02 23:00:00,1,Indiranagar,Cab,Clear,26.6,60.4,8.2,253,48
2024-01-02 23:00:00,2,Whitefield,Bike,Cloudy,28.8,83.4,4.9,142,66
2024-01-02 23:00:00,3,Koramangala,Cab,Clear,33.5,47.7,8.7,81,68
2024-01-02 23:00:00,4,MG Road,Auto,Rainy,32.2,73.9,6.9,238,90
2024-01-02 23:00:00,5,Electronic City,Cab,Rainy,27.2,82.0,3.7,121,62
2024-01-02 23:00:00,6,Hebbal,Cab,Clear,27.9,62.8,7.2,97,52
2024-01-02 23:00:00,7,BTM Layout,Auto,Cloudy,23.6,76.8,3.3,88,40
2024-01-02 23:00:00,8,Rajajinagar,Bike,Clear,23.2,88.9,8.5,289,95
2024-01-02 23:00:00,9,Marathahalli,Bike,Clear,26.5,49.9,8.2,52,30
2024-01-02 23:00:00,10,JP Nagar,Auto,Cloudy,30.9,53.0,2.6,287,43
2024-01-03 00:00:00,1,Indiranagar,Cab,Clear,30.7,77.6,2.6,223,73
2024-01-03 00:00:00,2,Whitefield,Cab,Clear,30.0,86.6,4.0,60,73
2024-01-03 00:00:00,3,Koramangala,Auto,Clear,24.6,63.7,5.7,172,93
2024-01-03 00:00:00,4,MG Road,Cab,Cloudy,33.2,67.5,7.4,245,37
2024-01-03 00:00:00,5,Electronic City,Cab,Clear,31.4,88.4,8.6,86,93
2024-01-03 00:00:00,6,Hebbal,Auto,Cloudy,27.5,85.3,7.3,164,45
2024-01-03 00:00:00,7,BTM Layout,Bike,Cloudy,27.6,44.3,6.0,51,46
2024-01-03 00:00:00,8,Rajajinagar,Cab,Clear,27.4,48.3,6.2,252,40
2024-01-03 00:00:00,9,Marathahalli,Cab,Clear,29.4,63.2,2.4,83,64
2024-01-03 00:00:00,10,JP Nagar,Cab,Cloudy,26.2,50.9,2.1,98,90
2024-01-03 01:00:00,1,Indiranagar,Auto,Clear,27.5,69.2,8.2,242,35
2024-01-03 01:00:00,2,Whitefield,Bike,Rainy,30.6,57.8,2.2,122,111
2024-01-03 01:00:00,3,Koramangala,Cab,Rainy,24.3,86.3,6.9,254,40
2024-01-03 01:00:00,4,MG Road,Auto,Clear,24.6,86.4,6.0,89,28
2024-01-03 01:00:00,5,Electronic City,Auto,Clear,22.7,65.8,3.5,87,43
2024-01-03 01:00:00,6,Hebbal,Cab,Clear,28.5,46.3,5.6,202,70
2024-01-03 01:00:00,7,BTM Layout,Bike,Clear,30.4,65.4,4.9,294,38
2024-01-03 01:00:00,8,Rajajinagar,Bike,Clear,27.9,57.8,6.1,104,63
2024-01-03 01:00:00,9,Marathahalli,Auto,Clear,25.7,72.8,4.4,144,40
2024-01-03 01:00:00,10,JP Nagar,Auto,Clear,28.9,87.3,3.3,159,22
2024-01-03 02:00:00,1,Indiranagar,Auto,Clear,24.3,45.9,7.1,78,85
2024-01-03 02:00:00,2,Whitefield,Auto,Cloudy,29.3,48.5,5.2,150,41
2024-01-03 02:00:00,3,Koramangala,Auto,Clear,28.1,68.1,5.2,143,58
2024-01-03 02:00:00,4,MG Road,Cab,Clear,29.8,59.1,3.6,142,86
2024-01-03 02:00:00,5,Electronic City,Auto,Rainy,32.4,72.0,6.7,184,100
2024-01-03 02:00:00,6,Hebbal,Cab,Clear,32.1,81.2,7.4,248,95
2024-01-03 02:00:00,7,BTM Layout,Cab,Clear,30.6,61.5,7.4,266,22
2024-01-03 02:00:00,8,Rajajinagar,Bike,Cloudy,27.7,50.7,4.7,247,67
2024-01-03 02:00:00,9,Marathahalli,Auto,Cloudy,30.2,59.3,6.2,146,26
2024-01-03 02:00:00,10,JP Nagar,Auto,Cloudy,26.2,80.2,2.6,153,95
2024-01-03 03:00:00,1,Indiranagar,Bike,Cloudy,29.7,58.2,7.8,244,32
2024-01-03 03:00:00,2,Whitefield,Cab,Cloudy,26.6,51.1,3.5,222,20
2024-01-03 03:00:00,3,Koramangala,Bike,Clear,26.1,47.4,3.9,176,28
2024-01-03 03:00:00,4,MG Road,Bike,Rainy,18.4,73.4,8.3,243,106
2024-01-03 03:00:00,5,Electronic City,Auto,Clear,28.8,58.3,3.9,273,44
2024-01-03 03:00:00,6,Hebbal,Auto,Clear,30.3,49.2,8.0,112,51
2024-01-03 03:00:00,7,BTM Layout,Cab,Rainy,28.5,41.9,8.9,246,112
2024-01-03 03:00:00,8,Rajajinagar,Auto,Cloudy,37.2,87.8,6.1,156,40
2024-01-03 03:00:00,9,Marathahalli,Auto,Clear,28.8,55.9,2.8,198,35
2024-01-03 03:00:00,10,JP Nagar,Auto,Cloudy,33.2,41.7,2.1,118,49
2024-01-03 04:00:00,1,Indiranagar,Bike,Cloudy,27.7,45.2,7.5,266,34
2024-01-03 04:00:00,2,Whitefield,Bike,Clear,23.1,46.0,3.8,69,68
2024-01-03 04:00:00,3,Koramangala,Cab,Cloudy,30.8,43.3,4.8,86,41
2024-01-03 04:00:00,4,MG Road,Bike,Cloudy,27.0,51.4,7.2,236,57
2024-01-03 04:00:00,5,Electronic City,Bike,Rainy,27.4,78.4,2.5,214,110
2024-01-03 04:00:00,6,Hebbal,Auto,Cloudy,25.7,74.2,7.5,244,24
2024-01-03 04:00:00,7,BTM Layout,Auto,Clear,25.4,73.5,5.2,232,89
2024-01-03 04:00:00,8,Rajajinagar,Auto,Rainy,26.1,78.9,7.3,275,32
2024-01-03 04:00:00,9,Marathahalli,Auto,Cloudy,27.0,52.8,3.4,262,41
2024-01-03 04:00:00,10,JP Nagar,Auto,Clear,31.8,87.7,6.6,131,79
2024-01-03 05:00:00,1,Indiranagar,Cab,Cloudy,26.8,68.1,2.5,194,94
2024-01-03 05:00:00,2,Whitefield,Auto,Cloudy,25.3,41.8,8.1,126,62
2024-01-03 05:00:00,3,Koramangala,Cab,Cloudy,31.4,49.7,4.9,169,60
2024-01-03 05:00:00,4,MG Road,Bike,Clear,20.5,77.2,4.6,104,95
2024-01-03 05:00:00,5,Electronic City,Auto,Clear,19.8,59.0,8.3,67,69
2024-01-03 05:00:00,6,Hebbal,Auto,Cloudy,34.3,46.2,5.3,261,69
2024-01-03 05:00:00,7,BTM Layout,Bike,Clear,24.2,75.2,4.1,267,59
2024-01-03 05:00:00,8,Rajajinagar,Bike,Clear,29.6,88.8,7.3,218,23
2024-01-03 05:00:00,9,Marathahalli,Auto,Clear,27.5,60.5,7.4,149,41
2024-01-03 05:00:00,10,JP Nagar,Cab,Cloudy,27.3,74.4,7.4,166,61
2024-01-03 06:00:00,1,Indiranagar,Auto,Clear,26.7,61.1,5.1,286,22
2024-01-03 06:00:00,2,Whitefield,Cab,Clear,24.6,88.5,2.0,114,90
2024-01-03 06:00:00,3,Koramangala,Bike,Clear,31.1,42.2,8.4,147,25
2024-01-03 06:00:00,4,MG Road,Auto,Clear,29.7,81.6,7.9,292,41
2024-01-03 06:00:00,5,Electronic City,Cab,Rainy,28.0,75.5,2.0,203,28
2024-01-03 06:00:00,6,Hebbal,Bike,Clear,30.5,46.8,7.3,221,97
2024-01-03 06:00:00,7,BTM Layout,Auto,Clear,22.8,65.0,8.9,171,89
2024-01-03 06:00:00,8,Rajajinagar,Bike,Clear,30.9,71.5,7.0,52,33
2024-01-03 06:00:00,9,Marathahalli,Bike,Clear,28.6,86.1,8.3,162,51
2024-01-03 06:00:00,10,JP Nagar,Auto,Rainy,30.9,83.5,6.1,96,51
2024-01-03 07:00:00,1,Indiranagar,Bike,Clear,29.6,60.0,8.7,289,136
2024-01-03 07:00:00,2,Whitefield,Auto,Clear,25.2,89.9,5.1,55,138
2024-01-03 07:00:00,3,Koramangala,Bike,Rainy,26.1,77.8,4.1,63,144
2024-01-03 07:00:00,4,MG Road,Auto,Cloudy,25.3,79.9,5.5,264,136
2024-01-03 07:00:00,5,Electronic City,Cab,Clear,23.9,43.9,6.6,225,129
2024-01-03 07:00:00,6,Hebbal,Auto,Clear,24.9,43.0,3.8,262,57
2024-01-03 07:00:00,7,BTM Layout,Bike,Clear,25.4,55.7,5.2,168,49
2024-01-03 07:00:00,8,Rajajinagar,Cab,Rainy,29.3,43.2,9.0,227,68
2024-01-03 07:00:00,9,Marathahalli,Bike,Clear,26.3,55.3,4.2,276,136
2024-01-03 07:00:00,10,JP Nagar,Bike,Cloudy,22.2,73.2,8.4,290,57
2024-01-03 08:00:00,1,Indiranagar,Cab,Rainy,27.7,60.3,8.2,121,36
2024-01-03 08:00:00,2,Whitefield,Cab,Clear,29.2,53.5,6.8,65,121
2024-01-03 08:00:00,3,Koramangala,Cab,Clear,18.0,76.2,8.8,112,73
2024-01-03 08:00:00,4,MG Road,Cab,Rainy,28.4,45.3,2.1,212,113
2024-01-03 08:00:00,5,Electronic City,Auto,Clear,29.5,50.6,2.7,193,70
2024-01-03 08:00:00,6,Hebbal,Cab,Rainy,32.3,83.2,5.9,197,64
2024-01-03 08:00:00,7,BTM Layout,Auto,Clear,30.9,87.7,3.7,270,43
2024-01-03 08:00:00,8,Rajajinagar,Cab,Clear,27.5,60.1,3.1,273,46
2024-01-03 08:00:00,9,Marathahalli,Cab,Clear,29.6,83.2,4.3,189,99
2024-01-03 08:00:00,10,JP Nagar,Auto,Cloudy,32.9,86.1,3.1,245,42
2024-01-03 09:00:00,1,Indiranagar,Bike,Rainy,26.3,61.9,4.4,199,45
2024-01-03 09:00:00,2,Whitefield,Auto,Clear,28.8,66.1,5.1,274,105
2024-01-03 09:00:00,3,Koramangala,Bike,Rainy,27.8,63.9,2.8,112,165
2024-01-03 09:00:00,4,MG Road,Cab,Clear,32.0,49.3,4.7,67,88
2024-01-03 09:00:00,5,Electronic City,Auto,Clear,27.9,61.9,2.4,165,81
2024-01-03 09:00:00,6,Hebbal,Bike,Cloudy,26.5,51.2,3.3,66,60
2024-01-03 09:00:00,7,BTM Layout,Bike,Clear,25.3,72.9,7.1,101,66
2024-01-03 09:00:00,8,Rajajinagar,Auto,Clear,29.1,43.1,8.6,55,141
2024-01-03 09:00:00,9,Marathahalli,Cab,Rainy,26.5,64.9,8.4,273,145
2024-01-03 09:00:00,10,JP Nagar,Auto,Clear,16.9,51.2,3.7,209,60
2024-01-03 10:00:00,1,Indiranagar,Bike,Clear,27.3,40.5,6.0,153,90
2024-01-03 10:00:00,2,Whitefield,Cab,Rainy,24.9,54.9,5.1,267,73
2024-01-03 10:00:00,3,Koramangala,Bike,Rainy,30.1,61.5,8.3,178,34
2024-01-03 10:00:00,4,MG Road,Cab,Rainy,32.5,78.4,3.8,259,80
2024-01-03 10:00:00,5,Electronic City,Auto,Clear,29.3,72.9,8.9,175,35
2024-01-03 10:00:00,6,Hebbal,Auto,Clear,28.7,51.5,2.3,68,33
2024-01-03 10:00:00,7,BTM Layout,Bike,Clear,27.6,63.1,3.9,50,30
2024-01-03 10:00:00,8,Rajajinagar,Bike,Clear,25.1,59.5,4.0,255,30
2024-01-03 10:00:00,9,Marathahalli,Auto,Rainy,30.2,46.6,5.4,238,103
2024-01-03 10:00:00,10,JP Nagar,Auto,Clear,27.4,54.5,3.0,202,28
2024-01-03 11:00:00,1,Indiranagar,Bike,Clear,31.3,62.4,2.2,274,85
2024-01-03 11:00:00,2,Whitefield,Cab,Cloudy,29.6,43.0,4.1,102,59
2024-01-03 11:00:00,3,Koramangala,Auto,Rainy,25.4,80.4,4.2,263,30
2024-01-03 11:00:00,4,MG Road,Bike,Cloudy,27.2,85.2,4.5,101,35
2024-01-03 11:00:00,5,Electronic City,Auto,Clear,29.0,81.3,3.2,59,49
2024-01-03 11:00:00,6,Hebbal,Bike,Cloudy,29.8,69.8,8.9,185,82
2024-01-03 11:00:00,7,BTM Layout,Cab,Cloudy,24.6,71.8,4.4,241,74
2024-01-03 11:00:00,8,Rajajinagar,Cab,Clear,25.0,86.1,5.8,220,55
2024-01-03 11:00:00,9,Marathahalli,Cab,Clear,26.3,72.3,7.9,228,20
2024-01-03 11:00:00,10,JP Nagar,Auto,Clear,29.8,54.8,4.1,226,35
2024-01-03 12:00:00,1,Indiranagar,Auto,Clear,22.7,72.0,4.9,287,47
2024-01-03 12:00:00,2,Whitefield,Auto,Rainy,31.4,68.0,4.0,150,79
2024-01-03 12:00:00,3,Koramangala,Bike,Rainy,27.5,41.5,3.1,124,46
