booking_id,pickup_datetime,pickup_lat,pickup_lon,drop_lat,drop_lon,distance_km,trip_time_minutes,passenger_count,base_fare,surge_multiplier,final_fare
BK00234,2024-01-15 04:53:00,13.0358,77.597,12.8452,77.6602,4.17,14.1,2,71.65,1.5,107.48
BK00235,2024-01-05 17:11:00,12.9592,77.6974,12.8452,77.6602,8.61,30.36,3,116.11,2.5,290.27
BK00236,2024-02-07 05:14:00,12.9784,77.6408,13.0358,77.597,13.14,34.07,2,161.43,1.0,161.43
BK00237,2024-02-18 23:49:00,12.9698,77.7499,12.9698,77.7499,8.53,25.16,2,115.27,1.2,138.32
BK00238,2024-01-27 02:09:00,12.9757,77.605,12.9915,77.5545,6.6,16.99,3,96.04,1.5,144.07
BK00239,2024-02-15 11:22:00,12.9352,77.6245,12.9784,77.6408,4.52,12.26,3,75.18,2.0,150.37
BK00240,2024-02-26 06:42:00,12.9166,77.6101,12.9915,77.5545,1.77,6.76,1,47.65,2.0,95.31
BK00241,2024-02-09 07:22:00,12.9698,77.7499,12.9352,77.6245,10.75,26.52,1,137.46,2.0,274.93
BK00242,2024-01-14 16:08:00,12.9915,77.5545,12.901,77.5855,6.75,18.51,3,97.46,1.0,97.46
BK00243,2024-01-12 14:55:00,12.9592,77.6974,12.9352,77.6245,14.01,30.72,1,170.12,2.0,340.23
BK00244,2024-02-26 10:06:00,12.9166,77.6101,13.0358,77.597,7.02,14.26,2,100.17,2.0,200.34
BK00245,2024-01-11 15:29:00,13.0358,77.597,12.901,77.5855,6.4,17.46,1,93.98,2.5,234.96
BK00246,2024-02-29 03:07:00,12.9698,77.7499,12.9784,77.6408,11.48,29.3,3,144.78,1.2,173.73
BK00247,2024-01-07 12:49:00,12.9784,77.6408,12.9698,77.7499,4.77,15.12,1,77.72,2.5,194.3
BK00248,2024-02-27 08:34:00,12.9698,77.7499,12.9915,77.5545,1.24,2.8,2,42.41,1.2,50.9
BK00249,2024-02-15 19:22:00,12.8452,77.6602,12.9352,77.6245,2.06,7.54,1,50.6,1.2,60.72
BK00250,2024-02-16 11:02:00,12.9352,77.6245,12.9352,77.6245,4.3,10.88,2,72.99,1.5,109.49
BK00251,2024-02-01 11:06:00,12.901,77.5855,12.9166,77.6101,9.69,35.68,3,126.86,1.0,126.86
BK00252,2024-01-12 09:48:00,12.8452,77.6602,12.9915,77.5545,8.5,27.34,1,115.03,1.5,172.54
BK00253,2024-01-16 11:49:00,12.9915,77.5545,12.9757,77.605,7.74,19.39,1,107.38,2.5,268.44
BK00254,2024-01-09 08:44:00,12.9166,77.6101,13.0358,77.597,2.96,6.35,2,59.58,2.5,148.95
BK00255,2024-01-04 01:21:00,12.9698,77.7499,12.9166,77.6101,4.28,15.12,3,72.82,1.5,109.23
BK00256,2024-02-16 10:30:00,12.9352,77.6245,12.8452,77.6602,13.86,45.65,1,168.58,2.0,337.16
BK00257,2024-02-28 16:54:00,13.0358,77.597,12.9352,77.6245,13.97,46.47,1,169.69,2.5,424.22
BK00258,2024-01-22 15:50:00,12.9352,77.6245,12.9757,77.605,12.23,34.53,3,152.34,2.5,380.84
BK00259,2024-01-20 10:14:00,12.8452,77.6602,12.9757,77.605,5.75,11.76,3,87.52,2.0,175.04
BK00260,2024-02-25 16:49:00,12.901,77.5855,12.9352,77.6245,4.5,11.47,2,75.04,1.0,75.04
BK00261,2024-02-24 22:32:00,12.9915,77.5545,12.901,77.5855,11.38,30.9,3,143.76,2.5,359.4
BK00262,2024-01-30 12:04:00,12.901,77.5855,12.9698,77.7499,2.04,5.41,3,50.43,1.0,50.43
BK00263,2024-01-03 04:28:00,12.9915,77.5545,12.9592,77.6974,13.49,52.7,1,164.93,1.0,164.93
BK00264,2024-01-28 16:46:00,12.9592,77.6974,12.9784,77.6408,9.27,30.14,3,122.68,1.5,184.02
BK00265,2024-01-09 20:35:00,12.8452,77.6602,12.9352,77.6245,4.26,8.99,2,72.62,1.2,87.14
BK00266,2024-02-22 10:20:00,12.9757,77.605,12.9592,77.6974,4.18,11.22,1,71.8,2.5,179.49
BK00267,2024-02-21 21:30:00,13.0358,77.597,12.9915,77.5545,1.93,7.04,3,49.34,1.0,49.34
BK00268,2024-02-12 09:53:00,12.901,77.5855,12.9698,77.7499,1.39,5.12,2,43.91,1.0,43.91
BK00269,2024-01-12 17:09:00,12.9592,77.6974,12.9166,77.6101,10.09,29.07,2,130.91,1.2,157.09
BK00270,2024-01-26 13:08:00,13.0358,77.597,12.9698,77.7499,3.57,11.26,1,65.71,1.2,78.86
BK00271,2024-02-24 15:40:00,12.9915,77.5545,12.8452,77.6602,7.47,15.32,3,104.66,1.0,104.66
BK00272,2024-02-07 13:09:00,12.901,77.5855,12.9592,77.6974,7.21,20.85,1,102.1,2.0,204.21
BK00273,2024-02-14 01:58:00,12.8452,77.6602,12.9698,77.7499,7.91,28.93,1,109.12,1.0,109.12
BK00274,2024-01-11 20:26:00,12.9915,77.5545,12.9352,77.6245,11.52,37.62,3,145.15,1.5,217.73
BK00275,2024-01-12 04:38:00,12.901,77.5855,12.9784,77.6408,2.49,6.49,3,54.9,1.2,65.88
BK00276,2024-02-01 13:16:00,12.9698,77.7499,12.9352,77.6245,1.96,7.18,2,49.64,2.5,124.09
BK00277,2024-02-09 00:33:00,12.8452,77.6602,13.0358,77.597,4.53,17.31,1,75.33,1.0,75.33
BK00278,2024-01-03 04:36:00,12.901,77.5855,12.9592,77.6974,12.44,46.73,1,154.36,2.5,385.89
BK00279,2024-02-15 20:34:00,12.9915,77.5545,12.9757,77.605,13.28,34.46,3,162.75,2.0,325.51
BK00280,2024-01-21 08:14:00,12.9592,77.6974,12.9592,77.6974,12.62,40.51,2,156.19,1.0,156.19
BK00281,2024-02-15 16:36:00,12.9915,77.5545,12.9915,77.5545,3.96,12.67,2,69.58,1.5,104.38
BK00282,2024-02-09 22:24:00,12.9698,77.7499,12.9166,77.6101,8.18,28.93,3,111.82,2.5,279.56
BK00283,2024-02-04 06:32:00,12.9784,77.6408,12.9166,77.6101,14.06,49.04,3,170.63,1.0,170.63
BK00284,2024-02-17 15:54:00,12.9698,77.7499,13.0358,77.597,4.19,13.63,3,71.86,1.5,107.79
BK00285,2024-02-25 19:58:00,12.9915,77.5545,12.9698,77.7499,9.57,23.08,2,125.66,1.2,150.79
BK00286,2024-02-08 15:07:00,12.9166,77.6101,12.9352,77.6245,2.64,5.45,3,56.38,1.5,84.57
BK00287,2024-01-31 16:59:00,12.9915,77.5545,12.9915,77.5545,9.53,24.21,1,125.3,2.0,250.6
BK00288,2024-02-28 19:30:00,12.9698,77.7499,12.9352,77.6245,7.47,27.43,1,104.72,1.5,157.08
BK00289,2024-02-10 17:47:00,12.901,77.5855,12.9592,77.6974,6.76,25.12,3,97.56,1.0,97.56
BK00290,2024-02-10 01:19:00,12.9166,77.6101,12.9352,77.6245,10.11,25.92,3,131.1,1.2,157.33
BK00291,2024-01-29 12:54:00,12.9784,77.6408,12.9352,77.6245,6.44,20.98,2,94.42,2.5,236.05
BK00292,2024-02-23 06:48:00,12.9915,77.5545,13.0358,77.597,7.63,15.96,1,106.26,1.2,127.52
BK00293,2024-01-30 07:35:00,12.9352,77.6245,12.901,77.5855,8.52,19.05,2,115.25,1.0,115.25
BK00294,2024-01-03 17:25:00,12.9915,77.5545,12.9352,77.6245,2.94,6.51,1,59.39,1.0,59.39
BK00295,2024-02-14 07:30:00,12.9698,77.7499,12.9784,77.6408,5.09,14.33,1,80.88,1.5,121.32
BK00296,2024-01-25 21:59:00,12.9166,77.6101,12.901,77.5855,14.34,36.6,3,173.36,1.5,260.04
BK00297,2024-02-28 22:21:00,12.9166,77.6101,12.9757,77.605,1.09,4.21,2,40.94,1.2,49.13
BK00298,2024-02-16 18:53:00,12.9166,77.6101,12.9352,77.6245,5.25,12.01,3,82.53,1.0,82.53
BK00299,2024-02-07 11:46:00,12.9166,77.6101,12.9784,77.6408,2.77,10.11,3,57.71,1.5,86.57
BK00300,2024-02-11 11:27:00,12.8452,77.6602,12.901,77.5855,1.01,3.34,2,40.14,2.5,100.36
BK00301,2024-01-11 22:42:00,12.9784,77.6408,12.901,77.5855,7.22,26.81,3,102.24,1.2,122.68
BK00302,2024-01-01 12:07:00,12.8452,77.6602,13.0358,77.597,5.93,13.38,2,89.31,1.5,133.97
BK00303,2024-01-01 18:59:00,12.9915,77.5545,12.901,77.5855,8.07,22.4,3,110.7,1.5,166.06
BK00304,2024-01-12 10:00:00,12.9915,77.5545,12.9352,77.6245,14.26,32.53,3,172.65,1.2,207.18
BK00305,2024-02-13 08:42:00,13.0358,77.597,12.9592,77.6974,9.44,26.26,2,124.38,1.2,149.25
BK00306,2024-02-22 16:11:00,12.9166,77.6101,12.901,77.5855,6.75,26.7,2,97.55,2.0,195.1
BK00307,2024-01-25 17:32:00,12.9784,77.6408,12.9915,77.5545,13.87,49.24,2,168.7,1.5,253.06
BK00308,2024-01-23 17:17:00,12.9166,77.6101,12.9592,77.6974,8.83,30.72,3,118.31,1.2,141.97
BK00309,2024-02-20 22:30:00,12.9166,77.6101,12.9166,77.6101,13.19,49.48,2,161.94,2.5,404.86
BK00310,2024-01-24 00:33:00,12.9352,77.6245,12.9784,77.6408,2.24,6.96,2,52.45,2.5,131.11
BK00311,2024-02-20 23:27:00,12.9784,77.6408,12.9352,77.6245,14.85,44.16,1,178.54,2.5,446.34
BK00312,2024-01-20 22:06:00,12.9915,77.5545,12.9698,77.7499,8.87,30.15,3,118.72,1.2,142.47
BK00313,2024-02-03 00:25:00,12.9698,77.7499,12.9784,77.6408,2.11,4.9,3,51.15,1.0,51.15
BK00314,2024-02-27 19:55:00,12.8452,77.6602,12.8452,77.6602,8.95,30.07,3,119.47,2.0,238.94
BK00315,2024-02-16 10:12:00,12.9352,77.6245,13.0358,77.597,14.61,56.01,2,176.1,1.5,264.15
BK00316,2024-01-31 05:27:00,13.0358,77.597,12.901,77.5855,13.01,44.79,1,160.12,1.0,160.12
BK00317,2024-01-05 15:45:00,12.9166,77.6101,12.9757,77.605,3.23,7.72,3,62.3,1.2,74.76
BK00318,2024-02-15 23:40:00,12.9592,77.6974,12.9784,77.6408,5.1,17.21,1,80.97,1.2,97.16
BK00319,2024-02-01 15:30:00,13.0358,77.597,12.9784,77.6408,4.68,10.38,3,76.77,1.2,92.12
BK00320,2024-01-05 00:25:00,12.9757,77.605,12.9915,77.5545,14.09,47.96,2,170.86,1.2,205.03
BK00321,2024-02-27 18:40:00,12.9698,77.7499,12.9166,77.6101,12.3,39.79,1,153.04,1.0,153.04
BK00322,2024-01-19 21:27:00,12.8452,77.6602,13.0358,77.597,7.35,15.41,3,103.55,1.2,124.26
BK00323,2024-02-01 09:36:00,12.9757,77.605,13.0358,77.597,1.71,4.37,3,47.06,1.5,70.6
BK00324,2024-01-04 11:05:00,12.9757,77.605,12.9915,77.5545,6.07,17.9,1,90.73,1.0,90.73
BK00325,2024-01-03 11:37:00,12.9757,77.605,13.0358,77.597,11.51,44.21,1,145.11,2.0,290.21
BK00326,2024-01-11 06:29:00,12.9592,77.6974,12.9352,77.6245,4.28,14.72,3,72.79,1.2,87.35
BK00327,2024-01-08 13:57:00,12.8452,77.6602,12.901,77.5855,9.14,34.61,1,121.36,1.5,182.03
BK00328,2024-02-16 22:33:00,12.9784,77.6408,12.9592,77.6974,1.74,6.67,2,47.41,2.0,94.81
BK00329,2024-02-20 12:19:00,12.9352,77.6245,13.0358,77.597,12.93,40.59,1,159.3,1.5,238.95
BK00330,2024-01-31 14:25:00,12.9915,77.5545,12.9592,77.6974,6.43,20.46,2,94.32,1.5,141.47
BK00331,2024-02-07 19:58:00,12.9698,77.7499,12.9784,77.6408,11.03,41.52,2,140.33,2.0,280.65
BK00332,2024-02-19 02:03:00,12.9592,77.6974,12.9592,77.6974,10.58,22.2,1,135.79,2.0,271.59
BK00333,2024-02-04 16:54:00,12.901,77.5855,12.9784,77.6408,9.83,31.58,3,128.27,2.0,256.54
BK00334,2024-01-19 18:21:00,12.9915,77.5545,13.0358,77.597,14.74,57.95,1,177.39,1.2,212.86
BK00335,2024-02-29 16:05:00,12.8452,77.6602,12.9592,77.6974,11.83,35.64,1,148.32,2.5,370.79
BK00336,2024-01-21 12:06:00,12.9784,77.6408,12.9166,77.6101,9.18,36.22,2,121.79,2.0,243.58
BK00337,2024-02-16 02:22:00,12.9592,77.6974,12.9784,77.6408,11.41,39.7,2,144.11,2.5,360.29
BK00338,2024-02-11 09:38:00,12.9698,77.7499,12.9757,77.605,2.11,5.95,3,51.12,1.0,51.12
BK00339,2024-02-17 16:48:00,12.9784,77.6408,12.9352,77.6245,14.44,31.98,3,174.36,2.0,348.72
BK00340,2024-01-16 06:37:00,12.9592,77.6974,13.0358,77.597,1.3,3.78,3,43.01,2.0,86.02
BK00341,2024-01-08 09:56:00,12.9784,77.6408,12.8452,77.6602,14.42,37.27,2,174.2,1.0,174.2
BK00342,2024-02-11 20:34:00,12.9352,77.6245,13.0358,77.597,8.37,25.5,2,113.66,2.5,284.15
BK00343,2024-02-13 06:30:00,12.901,77.5855,12.9784,77.6408,13.5,44.1,2,164.98,1.5,247.48
BK00344,2024-02-22 19:34:00,12.9166,77.6101,12.9698,77.7499,7.19,17.97,1,101.93,2.5,254.82
BK00345,2024-01-25 04:14:00,12.9166,77.6101,12.9592,77.6974,14.53,50.13,2,175.3,1.0,175.3
BK00346,2024-01-14 18:18:00,12.9757,77.605,12.9915,77.5545,3.91,11.09,2,69.1,2.0,138.2
BK00347,2024-02-02 11:30:00,12.9166,77.6101,12.9757,77.605,13.78,54.13,2,167.77,1.2,201.32
BK00348,2024-02-29 23:17:00,12.9915,77.5545,12.9698,77.7499,14.98,43.63,2,179.77,2.5,449.43
BK00349,2024-02-16 14:01:00,12.9698,77.7499,12.9166,77.6101,5.18,12.55,2,81.76,2.0,163.52
BK00350,2024-01-28 16:48:00,12.901,77.5855,12.9698,77.7499,7.94,17.83,3,109.36,2.5,273.41
BK00351,2024-02-08 09:52:00,12.9915,77.5545,13.0358,77.597,3.67,9.89,2,66.72,2.5,166.8
BK00352,2024-01-20 04:09:00,13.0358,77.597,12.901,77.5855,3.34,7.13,1,63.38,2.0,126.77
BK00353,2024-01-26 21:38:00,12.9592,77.6974,12.9784,77.6408,13.62,31.39,3,166.24,2.0,332.49
BK00354,2024-01-03 01:32:00,12.8452,77.6602,12.9352,77.6245,3.79,8.34,1,67.92,1.5,101.88
BK00355,2024-01-15 20:48:00,12.9352,77.6245,12.9757,77.605,3.63,11.19,2,66.33,1.0,66.33
BK00356,2024-01-18 06:00:00,12.8452,77.6602,12.9352,77.6245,13.88,49.12,2,168.76,1.2,202.51
BK00357,2024-02-25 03:14:00,12.9698,77.7499,12.901,77.5855,5.83,17.52,2,88.3,2.5,220.76
BK00358,2024-02-07 02:52:00,12.9915,77.5545,12.901,77.5855,5.53,13.06,2,85.31,1.5,127.97
BK00359,2024-02-04 01:16:00,12.901,77.5855,12.901,77.5855,11.17,22.89,3,141.72,1.5,212.59
BK00360,2024-02-15 02:01:00,12.8452,77.6602,12.9592,77.6974,13.74,29.79,2,167.37,1.2,200.85
BK00361,2024-02-17 23:51:00,12.9757,77.605,12.9784,77.6408,10.17,20.37,3,131.71,2.0,263.41
BK00362,2024-02-15 01:14:00,12.9915,77.5545,12.9352,77.6245,11.92,36.81,3,149.2,2.0,298.4
BK00363,2024-01-26 13:00:00,13.0358,77.597,12.9592,77.6974,14.95,37.08,1,179.54,2.0,359.08
BK00364,2024-02-06 09:13:00,12.9915,77.5545,12.9592,77.6974,7.56,24.86,2,105.57,1.0,105.57
BK00365,2024-02-02 23:15:00,12.9784,77.6408,12.9166,77.6101,13.32,49.71,1,163.23,1.5,244.84
BK00366,2024-01-20 07:42:00,12.8452,77.6602,12.9757,77.605,9.92,23.42,1,129.22,2.5,323.04
BK00367,2024-02-08 06:25:00,12.901,77.5855,12.8452,77.6602,11.89,43.37,1,148.95,2.5,372.37
BK00368,2024-01-26 18:20:00,12.9166,77.6101,12.9698,77.7499,11.04,41.48,3,140.45,1.5,210.67
BK00369,2024-01-09 14:14:00,12.9757,77.605,12.9784,77.6408,1.48,5.76,1,44.76,2.5,111.9
BK00370,2024-01-25 20:57:00,12.9592,77.6974,12.9592,77.6974,12.53,25.95,3,155.3,1.5,232.95
BK00371,2024-02-07 03:37:00,12.9757,77.605,12.9698,77.7499,14.53,46.39,1,175.27,1.0,175.27
BK00372,2024-01-07 03:22:00,12.9352,77.6245,12.9784,77.6408,3.8,10.42,3,67.95,1.5,101.93
BK00373,2024-01-03 07:11:00,12.9352,77.6245,12.9592,77.6974,1.89,4.77,1,48.87,1.2,58.64
BK00374,2024-01-08 14:43:00,12.9698,77.7499,13.0358,77.597,8.63,28.79,1,116.27,1.5,174.41
BK00375,2024-01-30 23:21:00,13.0358,77.597,12.9166,77.6101,14.18,40.22,1,171.79,1.0,171.79
BK00376,2024-01-26 02:26:00,12.9915,77.5545,12.9352,77.6245,10.78,25.89,1,137.83,1.0,137.83
BK00377,2024-01-12 06:05:00,12.901,77.5855,12.9757,77.605,3.34,9.5,3,63.36,1.0,63.36
BK00378,2024-02-11 18:02:00,12.9592,77.6974,13.0358,77.597,8.25,25.64,2,112.47,2.0,224.94
BK00379,2024-01-24 01:15:00,13.0358,77.597,12.9166,77.6101,5.54,12.23,3,85.4,1.5,128.09
BK00380,2024-02-17 14:42:00,12.8452,77.6602,12.9915,77.5545,7.61,29.14,3,106.15,2.5,265.37
BK00381,2024-02-22 14:46:00,12.9352,77.6245,12.9698,77.7499,9.96,25.02,3,129.64,1.0,129.64
BK00382,2024-01-16 15:56:00,12.9757,77.605,12.9784,77.6408,2.29,7.32,1,52.94,1.0,52.94
BK00383,2024-02-21 15:25:00,12.8452,77.6602,12.9784,77.6408,1.87,7.29,3,48.73,1.0,48.73
BK00384,2024-02-29 14:06:00,13.0358,77.597,12.9698,77.7499,2.18,5.12,2,51.75,1.5,77.63
BK00385,2024-02-28 21:56:00,12.901,77.5855,12.9352,77.6245,14.6,40.22,1,175.99,1.0,175.99
BK00386,2024-01-28 08:44:00,12.9784,77.6408,12.9352,77.6245,13.62,46.68,2,166.19,2.5,415.49
BK00387,2024-02-29 07:56:00,12.9166,77.6101,12.9166,77.6101,7.69,16.26,3,106.9,1.5,160.35
BK00388,2024-02-21 04:24:00,13.0358,77.597,12.9166,77.6101,5.99,20.5,3,89.85,1.2,107.83
BK00389,2024-02-09 18:27:00,12.8452,77.6602,12.9915,77.5545,10.55,35.5,3,135.55,2.5,338.87
BK00390,2024-01-08 07:19:00,12.9592,77.6974,12.901,77.5855,6.36,24.78,1,93.62,1.5,140.42
BK00391,2024-01-11 15:20:00,12.9757,77.605,12.9915,77.5545,8.1,31.96,1,111.0,1.0,111.0
BK00392,2024-02-15 07:46:00,12.9757,77.605,12.9166,77.6101,9.3,36.32,3,123.01,2.5,307.52
BK00393,2024-02-22 08:40:00,12.9757,77.605,12.9757,77.605,12.0,38.19,3,149.98,2.0,299.96
BK00394,2024-01-18 16:49:00,12.9352,77.6245,12.9915,77.5545,4.72,10.25,2,77.23,2.5,193.09
BK00395,2024-02-14 08:32:00,12.9698,77.7499,12.9592,77.6974,12.63,42.13,3,156.35,1.0,156.35
BK00396,2024-01-20 10:47:00,12.9166,77.6101,12.9352,77.6245,5.68,16.63,2,86.83,2.0,173.65
BK00397,2024-01-09 00:06:00,12.9698,77.7499,12.901,77.5855,14.29,45.07,3,172.95,1.5,259.42
BK00398,2024-02-22 17:24:00,12.9757,77.605,12.9915,77.5545,7.77,19.38,3,107.72,2.0,215.44
BK00399,2024-02-28 05:35:00,12.9757,77.605,12.9784,77.6408,4.74,12.99,2,77.45,1.5,116.17
BK00400,2024-02-17 17:29:00,12.9784,77.6408,12.8452,77.6602,4.09,9.91,3,70.85,2.5,177.14
BK00401,2024-01-02 01:36:00,12.9757,77.605,12.9166,77.6101,13.47,30.16,2,164.69,1.2,197.62
BK00402,2024-01-24 04:11:00,12.9698,77.7499,12.8452,77.6602,3.02,7.91,1,60.25,1.5,90.37
BK00403,2024-01-19 14:50:00,12.9166,77.6101,12.9757,77.605,14.55,55.33,2,175.5,1.2,210.6
BK00404,2024-02-17 02:14:00,12.901,77.5855,12.9592,77.6974,8.8,22.91,3,118.01,2.5,295.01
BK00405,2024-02-11 11:29:00,12.9757,77.605,12.9352,77.6245,8.47,18.59,2,114.69,1.5,172.04
BK00406,2024-01-24 23:48:00,12.9915,77.5545,12.9698,77.7499,13.61,35.82,2,166.12,2.0,332.25
BK00407,2024-01-16 02:20:00,13.0358,77.597,12.9698,77.7499,10.37,36.05,3,133.69,2.5,334.22
BK00408,2024-02-29 02:40:00,12.9784,77.6408,13.0358,77.597,8.73,32.75,2,117.3,2.5,293.24
BK00409,2024-02-28 07:57:00,12.8452,77.6602,12.9757,77.605,5.95,23.52,2,89.55,1.2,107.46
BK00410,2024-02-19 05:25:00,12.9784,77.6408,12.9166,77.6101,13.81,29.89,2,168.15,1.2,201.78
BK00411,2024-01-17 18:38:00,13.0358,77.597,12.9698,77.7499,1.14,2.86,2,41.41,1.2,49.69
BK00412,2024-01-28 21:05:00,12.9698,77.7499,12.8452,77.6602,3.72,14.31,2,67.18,1.5,100.77
BK00413,2024-01-27 19:28:00,12.9352,77.6245,12.9915,77.5545,5.2,13.36,2,82.04,1.2,98.45
BK00414,2024-02-18 15:13:00,12.901,77.5855,12.901,77.5855,9.1,34.68,2,121.04,2.0,242.09
BK00415,2024-02-26 06:43:00,12.9698,77.7499,12.9592,77.6974,11.4,31.76,1,144.05,2.5,360.11
BK00416,2024-01-19 04:58:00,12.9915,77.5545,12.9784,77.6408,9.34,26.31,3,123.43,1.2,148.12
BK00417,2024-01-03 14:22:00,12.901,77.5855,12.901,77.5855,10.94,22.78,3,139.45,1.5,209.17
BK00418,2024-02-02 07:35:00,12.9352,77.6245,13.0358,77.597,12.21,39.56,1,152.11,2.5,380.28
BK00419,2024-01-28 21:22:00,12.9915,77.5545,13.0358,77.597,9.64,34.63,3,126.37,2.5,315.93
BK00420,2024-02-19 10:03:00,12.9592,77.6974,12.9757,77.605,12.73,31.43,2,157.26,2.0,314.52
BK00421,2024-02-11 06:41:00,12.9698,77.7499,12.9352,77.6245,2.36,5.17,2,53.56,2.5,133.89
BK00422,2024-02-20 18:09:00,12.9915,77.5545,12.9352,77.6245,9.98,22.76,1,129.82,1.2,155.78
BK00423,2024-02-21 15:07:00,12.9757,77.605,12.9915,77.5545,12.28,36.63,3,152.76,1.0,152.76
BK00424,2024-02-09 16:35:00,12.8452,77.6602,12.8452,77.6602,7.74,25.42,2,107.4,2.5,268.49
BK00425,2024-02-01 03:10:00,12.9592,77.6974,12.9592,77.6974,5.2,14.59,3,82.01,2.5,205.03
BK00426,2024-02-25 13:29:00,12.8452,77.6602,12.8452,77.6602,3.19,10.4,1,61.93,2.0,123.87
BK00427,2024-01-10 23:43:00,12.9915,77.5545,12.9915,77.5545,6.6,22.63,3,95.99,1.5,143.98
BK00428,2024-01-13 22:21:00,12.901,77.5855,12.9698,77.7499,9.96,37.98,2,129.57,1.0,129.57
BK00429,2024-01-22 08:23:00,13.0358,77.597,12.9698,77.7499,1.58,5.55,1,45.78,2.0,91.57
BK00430,2024-01-21 07:24:00,12.9915,77.5545,12.901,77.5855,1.64,5.59,1,46.42,1.5,69.64
BK00431,2024-02-20 21:07:00,12.9915,77.5545,12.9784,77.6408,9.86,36.04,3,128.63,1.0,128.63
BK00432,2024-01-31 02:50:00,12.9698,77.7499,12.901,77.5855,13.92,33.96,3,169.19,1.2,203.03
BK00433,2024-01-01 05:55:00,12.901,77.5855,12.9592,77.6974,14.59,38.65,2,175.87,2.0,351.74
BK00434,2024-01-18 12:55:00,12.9592,77.6974,12.9698,77.7499,4.85,15.6,2,78.46,2.0,156.92
BK00435,2024-02-03 05:48:00,12.9784,77.6408,12.9592,77.6974,10.18,25.99,1,131.8,2.5,329.5
BK00436,2024-01-19 10:43:00,12.9915,77.5545,12.9166,77.6101,2.04,6.15,2,50.4,1.0,50.4
BK00437,2024-02-08 17:31:00,13.0358,77.597,12.8452,77.6602,14.92,55.26,2,179.16,1.0,179.16
BK00438,2024-01-31 01:00:00,12.9698,77.7499,13.0358,77.597,10.5,37.57,2,134.96,2.5,337.4
BK00439,2024-02-14 09:57:00,12.9784,77.6408,12.9784,77.6408,4.56,14.15,1,75.62,1.0,75.62
BK00440,2024-02-17 22:35:00,12.9592,77.6974,12.9757,77.605,1.27,5.05,3,42.75,1.0,42.75
BK00441,2024-01-03 08:40:00,12.9352,77.6245,12.9698,77.7499,11.51,35.36,3,145.07,1.0,145.07
BK00442,2024-01-04 09:45:00,12.9698,77.7499,12.9592,77.6974,4.3,14.95,3,72.99,2.0,145.98
BK00443,2024-02-02 02:12:00,12.901,77.5855,12.9784,77.6408,3.06,11.47,2,60.61,1.0,60.61
BK00444,2024-01-23 14:56:00,12.9915,77.5545,12.901,77.5855,14.26,37.65,3,172.64,2.0,345.28
BK00445,2024-02-29 16:30:00,12.9784,77.6408,12.8452,77.6602,8.91,25.9,2,119.1,1.0,119.1
BK00446,2024-02-05 16:32:00,12.901,77.5855,12.9698,77.7499,2.78,10.62,2,57.75,2.0,115.51
BK00447,2024-02-21 15:37:00,12.8452,77.6602,12.8452,77.6602,5.84,20.5,2,88.42,2.5,221.04
BK00448,2024-01-05 18:48:00,13.0358,77.597,12.9352,77.6245,6.82,16.56,2,98.23,1.5,147.34
BK00449,2024-01-04 23:57:00,12.901,77.5855,13.0358,77.597,12.04,29.78,3,150.45,2.0,300.89
BK00450,2024-02-20 20:07:00,12.9698,77.7499,12.9698,77.7499,3.29,12.58,1,62.94,1.0,62.94
BK00451,2024-02-10 00:05:00,12.9698,77.7499,12.9592,77.6974,8.05,29.22,2,110.51,2.0,221.02
BK00452,2024-02-09 12:24:00,12.9915,77.5545,12.9757,77.605,11.99,34.82,2,149.87,1.5,224.81
BK00453,2024-01-23 21:18:00,12.9698,77.7499,12.901,77.5855,13.5,35.85,1,164.96,1.5,247.44
BK00454,2024-02-07 02:41:00,12.9592,77.6974,12.9592,77.6974,9.73,21.87,2,127.27,1.2,152.73
BK00455,2024-02-22 17:59:00,12.901,77.5855,12.9784,77.6408,2.51,6.62,2,55.09,2.0,110.17
BK00456,2024-01-23 16:55:00,12.8452,77.6602,12.8452,77.6602,8.49,25.53,1,114.89,2.5,287.22
BK00457,2024-02-04 09:13:00,12.9352,77.6245,12.9592,77.6974,2.6,7.36,2,55.96,2.5,139.89
BK00458,2024-01-16 01:51:00,12.9352,77.6245,13.0358,77.597,7.54,24.29,1,105.38,1.0,105.38
BK00459,2024-01-29 15:47:00,12.9352,77.6245,12.9166,77.6101,4.14,10.17,3,71.4,1.2,85.68
BK00460,2024-01-24 22:09:00,12.9784,77.6408,12.9784,77.6408,5.85,20.68,2,88.51,2.0,177.01
BK00461,2024-01-09 09:39:00,12.9915,77.5545,12.9757,77.605,3.71,11.76,2,67.08,2.0,134.17
BK00462,2024-01-02 00:06:00,12.9592,77.6974,12.9166,77.6101,10.7,27.53,2,136.96,1.2,164.35
BK00463,2024-01-08 07:34:00,12.9592,77.6974,12.9592,77.6974,10.52,34.3,1,135.24,1.0,135.24
BK00464,2024-01-05 11:01:00,12.9915,77.5545,12.9166,77.6101,2.56,7.45,2,55.61,1.0,55.61
BK00465,2024-02-25 05:08:00,12.8452,77.6602,12.9698,77.7499,13.03,44.42,3,160.34,1.2,192.41
BK00466,2024-02-28 10:48:00,13.0358,77.597,13.0358,77.597,9.9,25.82,1,129.02,2.5,322.54
BK00467,2024-01-13 06:53:00,12.9698,77.7499,12.9757,77.605,8.16,30.51,1,111.61,1.5,167.42
